('dissolution', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'jailhouse', 'convict_crime', 'aversion_therapy', 'assertiveness', 'store_pen'])
('attune', [0.0, 0.2, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'mediastinal', 'significant', 'memo', 'hydraulic_pressure', 'arresting'])
('wowed', [0.0, 0.2, 0.25, 0.0, '#surprising', '#surprising', 'positive', 1.0, 'simper', 'make_pollution', 'witticism', 'faucet_overflow', 'synchronization'])
('clouding', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'beverage_can', 'musical_instrument_store', 'honeycomb', 'discerning', 'backslider'])
('relentlessness', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'unfitly', 'use_calculator', 'glutinous', 'pelvic_inflammatory_disease', 'stop_talking'])
('vibrated', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'putridness', 'high_speed_connection', 'aneurysmal', 'floe', 'put_one_across'])
('bombard', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'wash_away_dirt', 'white_cotton_glove', 'personal_relation', 'digit_number', 'dimensionality'])
('warped', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'pleaser', 'conceptive', 'temperament', 'keep_food', 'reevaluation'])
('downside', [0.0, 0.0625, 0.0, 0.0625, '#scared', '#disgusting', 'negetive', -1.0, 'asphalt', 'roll_dice', 'subway', 'begin_shortly', 'euphoria'])
('drones', [0.0, 0.058823529411764705, 0.0, 0.058823529411764705, '#scared', '#disgusting', 'negetive', -1.0, 'divine_attribute', 'dimensional_portal', 'discretion', 'constitutional_authority', 'gate_leg_table'])
('rejects', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'live_quarter', 'small_coin', 'destroy_property', 'top_tax_bracket', 'finagle'])
('traumatize', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'bunsen', 'use_atm', 'remunerated', 'outburst', 'business_administration_bsba'])
('protracted', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'second_childhood', 'wind_watch', 'drive_off', 'untameable', 'traveling_long_distance'])
('twisted', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'triangle', 'clergy', 'chop-chop', 'grow_up', 'kitchen_tool'])
('enthral', [0.0, 0.2, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'use_skill', 'emblem', 'droplet', 'desolation', 'contemporary_choreographer'])
('snags', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'see_sad_movie', 'intellectual_sophistication', 'dirty', 'visible_light', 'feel_satisfied'])
('ranging', [0.0, 0.4, 0.3333333333333333, 0.0, '#interesting', '#interesting', 'positive', 0.375, 'pool', 'less_restrictive_measure', 'unit_language', 'disjunctive', 'buffoonery'])
('diversified', [0.0, 0.25, 0.2, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'missy', 'turn_knob', 'circumspection', 'nursing_msn', 'memo'])
('leaking', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'high_dose_methylprednisolone', 'chimney_piece', 'rebel', 'unsupportable', 'nematode_worm'])
('rejected', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'small_coin', 'destroy_property', 'top_tax_bracket', 'finagle', 'overjealous'])
('flimflam', [0.0, 0.0625, 0.0, 0.0625, '#scared', '#disgusting', 'negetive', -1.0, 'honeymoon_destination', 'eberhard_faber', 'filemaker_pro', 'feel_refreshed', 'tragic'])
('infiltrator', [0.0, 0.0625, 0.0, 0.0625, '#scared', '#disgusting', 'negetive', -1.0, 'pearlweed', 'multinational_corporation', 'de_havilland_aircraft', 'trailer', 'culture'])
('nonpartisan', [0.0, 0.2222222222222222, 0.2, 0.0, '#interesting', '#interesting', 'positive', 0.25, 'irreconcilable', 'joylessness', 'transfuse', 'imprecate', 'semantic_error'])
('rampage', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'hallucinogenic', 'look_into', 'extremely_useful_tool', 'slow_vehicle', 'calcium_hypochlorite'])
('spoiled', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'chorus', 'coccidian_parasite', 'warm_place', 'mountain_laurel_kalmia_latifolia', 'questioning'])
('paved', [0.0, 0.25, 0.0, 0.25, '#scared', '#disgusting', 'negetive', -0.125, 'coming', 'autostrada', 'different_musical_genre', 'owner_house', 'skydiving'])
('enjoin', [0.0, 0.06666666666666667, 0.0, 0.06666666666666667, '#scared', '#disgusting', 'negetive', -1.0, 'dance_joy', 'arch_enemy', 'indistinctness', 'articular_surface', 'control_car'])
('enchanted', [0.0, 0.2, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'use_skill', 'friction', 'satire', 'chouse', 'emblem'])
('stalls', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'explication_de_texte', 'change_job', 'anti', 'noreaster', 'recurrence'])
('constricted', [0.0, 0.25, 0.0, 0.25, '#scared', '#disgusting', 'negetive', -0.375, 'find_out_information', 'afraid_death', 'inquiringly', 'windfall_profit', 'price_level'])
('spade', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'irreconcilable', 'discontinuous_permafrost', 'joylessness', 'transfuse', 'trimeter'])
('horde', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'mossy_saxifrage', 'trochaic', 'unfunctional', 'feel_warm', 'papal_rescript'])
('recommended', [0.0, 0.14285714285714285, 0.125, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'cry_baby', 'tree_species', 'contraception', 'memo', 'hot_sun'])
('overtook', [0.0, 0.3333333333333333, 0.25, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'excretion', 'outflank', 'mental_problem', 'take_place', 'grow_yard'])
('amusing', [0.0, 0.14285714285714285, 0.16666666666666666, 0.0, '#surprising', '#surprising', 'positive', 1.0, 'correct_mistake', 'ask_politely', 'evocative', 'bulletin_board_system', 'hatchway'])
('thrilled', [0.0, 0.2, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'humming_along', 'complement_activation', 'supervisory_role', 'avialans', 'breathtaking_view'])
('object', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'bullous', 'watch_parade', 'meter_telescope', 'caffeine', 'pother'])
('mashed', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'copulate', 'monolithic', 'every', 'animal_sound', 'child_prodigy'])
('foliate', [0.0, 0.18181818181818182, 0.0, 0.18181818181818182, '#scared', '#disgusting', 'negetive', -0.125, 'noxiousness', 'raze', 'burnt_food', 'wage_paid', 'cassette_release'])
('chatterbox', [0.0, 0.05555555555555555, 0.0, 0.05555555555555555, '#scared', '#disgusting', 'negetive', -1.0, 'convex_set', 'webpage', 'further_knowledge', 'progressive_muscle_weakness', 'find_motel'])
('conceded', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'shine_up', 'hirsute', 'fulminate', 'daily_grind', 'baulk'])
('drought', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'place_sleep', 'demon_possession', 'nasalize', 'cover_body', 'vittles'])
('regreted', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'make_sale', 'supersede', 'monitor_heart_rate', 'premolar', 'full_admiral'])
('rotary', [0.0, 0.18181818181818182, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 0.125, 'storage_space', 'leave_house', 'artistry', 'deacon', 'chiffon_gown'])
('inaccuracies', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'coven', 'pharynx', 'water_splash', 'wholesome', 'freeness'])
('entertaining', [0.0, 0.16666666666666666, 0.2, 0.0, '#surprising', '#surprising', 'positive', 1.0, 'evocative', 'angel', 'ask_politely', 'genitalia', 'miss_wardour'])
('annoyed', [0.0, 0.16666666666666666, 0.0, 0.25, '#disgusting', '#scared', 'negetive', -1.0, 'raggedness', 'orphenadrine', 'plump_for', 'wear_swim_suit', 'aisle'])
('fitted', [0.0, 0.2222222222222222, 0.0, 0.2222222222222222, '#scared', '#disgusting', 'negetive', -0.5, 'military_retreat', 'pastry', 'lie_down', 'military_base', 'huh'])
('overpriced', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'inform_person', 'scan', 'dance_in_rain', 'unsupportable', 'nematode_worm'])
('marveled', [0.0, 0.2, 0.25, 0.0, '#surprising', '#surprising', 'positive', 1.0, 'call_family', 'mote', 'bubble', 'doubly_periodic', 'bombinate'])
('brutalities', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'sodium_hydroxide', 'hold_up_office', 'reimposition', 'use_microphone', 'coke_zero'])
('heckles', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'stay_alert', 'rut', 'call_for', 'fold', 'gallivant'])
('striate', [0.0, 0.3333333333333333, 0.2857142857142857, 0.0, '#interesting', '#interesting', 'positive', 0.25, 'memo', 'arresting', 'leaning', 'leg_muscle', 'poker_game'])
('heckled', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'rut', 'call_for', 'gallivant', 'memo', 'arresting'])
('sags', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'codify', 'cosmic_ray_particle', 'enormity', 'education', 'relatively_homogeneous'])
('enjoyed', [0.0, 0.3333333333333333, 0.25, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'marie_rambert', 'interpretative_dancing', 'breathable', 'holy_place', 'mosaic_potyvirus'])
('delays', [0.0, 0.1, 0.0, 0.1, '#scared', '#disgusting', 'negetive', -1.0, 'roughage', 'whyles', 'curriculum', 'stemma', 'velocity'])
('debts', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'stupidity', 'humpback_whale_megaptera_novaeangliae', 'darklord', 'reactivity', 'marking_pen'])
('brimstone', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'travel', 'middle_brow', 'pluck', 'wpbsa', 'fixed_rope'])
('leakages', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'psychedelic_experience', 'lead_team', 'empty', 'scrofula', 'move_out'])
('enslave', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'cause_injury', 'rayleigh_distribution', 'drugmaker', 'unsupportable', 'nematode_worm'])
('jeers', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'sharp_edge', 'ideological_barrier', 'inarticulateness', 'straight_line', 'anaplasma'])
('criticized', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'white_cotton_glove', 'look_behind', 'rent_house', 'coherency', 'hotspot'])
('ultimatum', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'protect_family', 'important_role', 'divergent_strabismus', 'tape_machine_room', 'soupy'])
('spilling', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'red_bump', 'projection_screen', 'army_boss', 'assent', 'keratosis_blennorrhagica'])
('enraging', [0.0, 0.2, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'cook_meat', 'tally', 'jar_against', 'show_emotion', 'carry_vessel'])
('humanist', [0.0, 0.18181818181818182, 0.16666666666666666, 0.0, '#interesting', '#interesting', 'positive', 0.125, 'handmade', 'sexual_immorality', 'fun_sport', 'tcp_connections', 'blacksmith'])
('implication', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'crossbow', 'mischievous_grin', 'ankle_joint', 'mouth_movement', 'wave_propagation'])
('ruins', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'pocket_knife', 'paraphrastic', 'switchblade_knife', 'sympathy_strike', 'learn_tool'])
('swept', [0.0, 0.4, 0.3333333333333333, 0.0, '#interesting', '#interesting', 'positive', 0.375, 'paracentesis', 'look_picture', 'fly_balloon', 'preventative_conservation', 'line_up'])
('interruptions', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'swine_influenza', 'make_world_better_place', 'stevedore', 'dyspnoeal', 'wish_well'])
('resigned', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'holly', 'rotator_cuff_tear', 'grasp', 'consentient', 'choral'])
('tainted', [0.0, 0.25, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'beverage_can', 'honeycomb', 'reconnection_fee', 'gaff', 'hardcopy'])
('misguided', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'sonority', 'nonprofit', 'whimsy', 'shame', 'burdensome'])
('loves', [0.0, 0.1111111111111111, 0.1, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'idly', 'knickknackery', 'put_on_shoes', 'visual_impairment', 'investigation'])
('smelled', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'cantankerousness', 'traumatic_situation', 'emergency_brake_pedal', 'repair_car', 'researcher'])
('juddering', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'aneurysmal', 'preventative_conservation', 'equating', 'go_game', 'impiousness'])
('obsessiveness', [0.0, 0.1, 0.0, 0.1, '#scared', '#disgusting', 'negetive', -1.0, 'preliminary_injunction', 'serpent_crown', 'two_parts', 'unsanitariness', 'fruit_bowl'])
('contort', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'kitchen_tool', 'attempted_murders', 'eerie', 'fit_comfortably', 'expensive_watch'])
('disservice', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'bunkum', 'security_airport', 'web', 'gray-haired', 'moving_picture'])
('flowering', [0.0, 0.2222222222222222, 0.2, 0.0, '#interesting', '#interesting', 'positive', 0.125, 'dupe', 'high_heel', 'repellent', 'rave_party', 'read_bedtime_story'])
('blasted', [0.0, 0.125, 0.0, 0.125, '#scared', '#disgusting', 'negetive', -1.0, 'white_cotton_glove', 'dynamically', 'body_fluid', 'catalytic_role', 'fill_stomach'])
('uncrossed', [0.0, 0.2, 0.0, 0.2, '#scared', '#disgusting', 'negetive', -0.125, 'ground_floor', 'heavy_curtain', 'chips', 'schadenfreude', 'bud_break'])
('violators', [0.0, 0.07142857142857142, 0.0, 0.07142857142857142, '#scared', '#disgusting', 'negetive', -1.0, 'pathetic_fallacy', 'whine', 'deaf', 'domlur_club', 'measurability'])
('unbelted', [0.0, 0.2222222222222222, 0.0, 0.2222222222222222, '#scared', '#disgusting', 'negetive', -0.125, 'heavy_curtain', 'chips', 'schadenfreude', 'bud_break', 'erosion'])
('subordinating', [0.0, 0.2222222222222222, 0.0, 0.2222222222222222, '#scared', '#disgusting', 'negetive', -0.125, 'buffoonery', 'god_creation', 'objurgation', 'memo', 'uncomfortableness'])
('dents', [0.0, 0.1, 0.0, 0.1, '#scared', '#disgusting', 'negetive', -1.0, 'arched_doorway', 'relatively_homogeneous', 'opt', 'remove_plaque', 'intergenerational_activity'])
('hypocrites', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'rumbling', 'unaffectionate', 'storage_furniture', 'mediterranean_cruise', 'elan'])
('escapade', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'plan_advance', 'wretchedness', 'conscious', 'honey', 'auger_electron'])
('decayed', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -1.0, 'pearlwort', 'adapted', 'afraid_death', 'extravagant', 'inquiringly'])
('overstatements', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'snobbism', 'shore_bird', 'cremated_remains', 'loss', 'antacid'])
('self-respect', [0.0, 0.1111111111111111, 0.1, 0.0, '#interesting', '#interesting', 'positive', 1.0, 'raunchy', 'alienate', 'work_team', 'fresh_breath', 'economy'])
('unbuttoned', [0.0, 0.2222222222222222, 0.0, 0.2222222222222222, '#scared', '#disgusting', 'negetive', -0.125, 'heavy_curtain', 'chips', 'schadenfreude', 'bud_break', 'erosion'])
('nonconformist', [0.0, 0.14285714285714285, 0.0, 0.14285714285714285, '#scared', '#disgusting', 'negetive', -0.75, 'pay_meal', 'eat_tasty_food', 'alphabetic_character', 'insolent', 'camping_stove'])
('condescending', [0.0, 0.16666666666666666, 0.0, 0.16666666666666666, '#scared', '#disgusting', 'negetive', -1.0, 'calcium_hypochlorite', 'old_food', 'hallucinogenic', 'look_into', 'extremely_useful_tool'])
('polynomial', [0.0, 0.18181818181818182, 0.0, 0.18181818181818182, '#scared', '#disgusting', 'negetive', -0.125, 'tuple', 'despiteful', 'bankcard', 'punish_child', 'equal'])
('villains', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'mobility', 'brush_hair', 'pallgriever', 'indecent_material', 'easily_defeat'])
('humming', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'defile', 'steroid_cream', 'royalty_free', 'prodigious_memory', 'erectness'])
('acatalectic', [0.0, 0.15384615384615385, 0.14285714285714285, 0.0, '#interesting', '#interesting', 'positive', 0.125, 'pheomelanin', 'drug', 'sinuate', 'service_car', 'natalie'])
('formulary', [0.0, 0.14285714285714285, 0.13333333333333333, 0.0, '#interesting', '#interesting', 'positive', 0.125, 'schematic_design', 'learn_much', 'raper', 'agitation', 'part_of_dinner'])
('ingrate', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'buy_ticket_theater', 'yearbook', 'ransom', 'get_fat', 'ladder'])
('condemned', [0.0, 0.09090909090909091, 0.0, 0.09090909090909091, '#scared', '#disgusting', 'negetive', -1.0, 'golden_crown', 'cefoxitin', 'insincerity', 'green_leave', 'willful_conduct'])
('bothers', [0.0, 0.08333333333333333, 0.0, 0.08333333333333333, '#scared', '#disgusting', 'negetive', -1.0, 'raggedness', 'scene_reminiscent', 'saw_wort_serratula', 'plump_for', 'maledict'])
('roofed', [0.0, 0.2857142857142857, 0.0, 0.2857142857142857, '#scared', '#disgusting', 'negetive', -0.25, 'different_musical_genre', 'owner_house', 'skydiving', 'crop_place', 'snow_leopard'])
('bedlamite', [0.0, 0.07692307692307693, 0.0, 0.07692307692307693, '#scared', '#disgusting', 'negetive', -1.0, 'lanky', 'letter_scale', 'stooge', 'individual', 'injection'])
('expected', [0.0, 0.25, 0.0, 0.25, '#scared', '#disgusting', 'negetive', -0.125, 'tattletale', 'native_person', 'pulled_apart', 'buffoonery', 'evade'])
('refuted', [0.0, 0.1111111111111111, 0.0, 0.1111111111111111, '#scared', '#disgusting', 'negetive', -1.0, 'importantly', 'fifo_queue', 'retrocognition', 'turquoise', 'sliced_celery'])
